Asset_Group,SourceAssetCode,AssetName,LocalPath,GitBlobSHA,Bytes
armor,wu0000066,밀레스튜닉,master/assets/items/armor/wu0000066_밀레스튜닉.webp,0086dfcf4e332ce810f3605a791698532c40b519,254
armor,wu0000067,밀레스꼬뜨,master/assets/items/armor/wu0000067_밀레스꼬뜨.webp,49791999801d321f2d301d9972c7726ffd985e01,348
armor,wu0000068,뤼케시온꼬뜨,master/assets/items/armor/wu0000068_뤼케시온꼬뜨.webp,6350b54de6287f025164cb17e810eda26a1de9c0,318
armor,wu0000069,루어스꼬뜨,master/assets/items/armor/wu0000069_루어스꼬뜨.webp,48873f0fcb332c0829468b2988f3682ca2c8ccac,356
armor,wu0000070,수오미꼬뜨,master/assets/items/armor/wu0000070_수오미꼬뜨.webp,064ef621b1451c78815b8babbd03c37a7390131f,358
armor,wu0000071,수오미매직스커트,master/assets/items/armor/wu0000071_수오미매직스커트.webp,65984ff47aff7641de62203ab787ae1d2581cf27,254
armor,wu0000072,밀레스매직스커트,master/assets/items/armor/wu0000072_밀레스매직스커트.webp,ed76bd700007d9c1ae063efe275fe6afa20a8624,240
armor,wu0000073,루어스매직스커트,master/assets/items/armor/wu0000073_루어스매직스커트.webp,f9d8e15a3ff7d59f1cc7f0c9a79a76b34b9b630c,252
armor,wu0000074,뤼케시온매직스커트,master/assets/items/armor/wu0000074_뤼케시온매직스커트.webp,3036ad0ce686a3489bcb8221929fd80e9e2ac527,226
armor,wu0000075,UNNAMED,master/assets/items/armor/wu0000075_UNNAMED.webp,af8e33b95de943319470f69c68cd1357fc924d1f,312
armor,wu0000076,UNNAMED,master/assets/items/armor/wu0000076_UNNAMED.webp,5a003f1d3d4fb4d8731a8b25a40a74bd0d72bd0b,294
armor,wu0000077,UNNAMED,master/assets/items/armor/wu0000077_UNNAMED.webp,63f93cfd634ee7a4138ad9ac4e6f62b27e6b5de4,304
armor,wu0000078,UNNAMED,master/assets/items/armor/wu0000078_UNNAMED.webp,70b93e98b12ec75f3a53e26cd0060c94c60e3cb9,290
armor,wu0000079,루어스연무복,master/assets/items/armor/wu0000079_루어스연무복.webp,11716021949ba61b6de723647f3c6806ad41c80f,198
armor,wu0000080,밀레스연무복,master/assets/items/armor/wu0000080_밀레스연무복.webp,bef699e4aa20e86c0d6b539e6e795f08df217632,248
armor,wu0000081,수오미연무복,master/assets/items/armor/wu0000081_수오미연무복.webp,75e4e54ebeada42e815da08c57ad405c4a80e9ce,216
armor,wu0000082,뤼케시온연무복,master/assets/items/armor/wu0000082_뤼케시온연무복.webp,3787eeed6d2f8290259c6f003f4dfc59e22ce3b4,202
armor,wu0000083,수오미미스티플레이트,master/assets/items/armor/wu0000083_수오미미스티플레이트.webp,1c9d6e229f5a0fc39d684a41b3a0ca55712d00ad,160
armor,wu0000084,뤼케시온미스티플레이트,master/assets/items/armor/wu0000084_뤼케시온미스티플레이트.webp,7e047abdc507765d81bb1d3140067f07b84e55e4,160
armor,wu0000085,밀레스미스티플레이트,master/assets/items/armor/wu0000085_밀레스미스티플레이트.webp,547d51e8be0ea9fc3daf69f0b3d49232ece485fc,166
armor,wu0000086,루어스미스티플레이트,master/assets/items/armor/wu0000086_루어스미스티플레이트.webp,554d3cf9aeb6b96d2c6565bbcc242872e7993024,168
armor,wu0000087,밀레스코르스,master/assets/items/armor/wu0000087_밀레스코르스.webp,210310e6de9b5de2abfa1a2022c77534fe0b16bc,192
armor,wu0000088,수오미코르스,master/assets/items/armor/wu0000088_수오미코르스.webp,9aff7324e5c7f51fdc4e7c11793057ec0754a385,198
armor,wu0000089,뤼케시온코르스,master/assets/items/armor/wu0000089_뤼케시온코르스.webp,3d1a631e833dece504c8669a2e13af9007cdfe06,178
armor,wu0000090,루어스코르스,master/assets/items/armor/wu0000090_루어스코르스.webp,9ac21d97ae604bcd273811b6eb0fbec5349eaca2,192
armor,wu0000091,뤼케시온스톨라,master/assets/items/armor/wu0000091_뤼케시온스톨라.webp,9e7b400236ce29cf9d2b633a5acf5db4557aee7d,234
armor,wu0000092,수오미스톨라,master/assets/items/armor/wu0000092_수오미스톨라.webp,6190471ae058db59929731e0579691b833214ac8,254
armor,wu0000093,루어스스톨라,master/assets/items/armor/wu0000093_루어스스톨라.webp,1b631d1261eb977eb493ac5be6dfc1e761628e45,248
armor,wu0000094,UNNAMED,master/assets/items/armor/wu0000094_UNNAMED.webp,3d5252c402ddd374b579d6cbd50a998f65b8753e,230
armor,wu0000095,수오미엘레맨틀,master/assets/items/armor/wu0000095_수오미엘레맨틀.webp,94a14c825cb7cc7b66b118947f46639d1112c07c,220
armor,wu0000096,뤼케시온엘레맨틀,master/assets/items/armor/wu0000096_뤼케시온엘레맨틀.webp,31b9e451c731b2d42cfe15c50f96e87ce38f24f5,210
armor,wu0000097,루어스엘레맨틀,master/assets/items/armor/wu0000097_루어스엘레맨틀.webp,96dd5da79c1b4ff116a993f376450fa52c744c70,208
armor,wu0000098,밀레스엘레맨틀,master/assets/items/armor/wu0000098_밀레스엘레맨틀.webp,d3629e6eaafaa724bebb5bfdac2a7d7307077801,206
armor,wu0000099,UNNAMED,master/assets/items/armor/wu0000099_UNNAMED.webp,ee7c57b0d0727968892da9957db07be3961fc9a8,232
armor,wu0000100,UNNAMED,master/assets/items/armor/wu0000100_UNNAMED.webp,41b28548b5c95552603b869b6c453dad56fbb73e,208
armor,wu0000101,UNNAMED,master/assets/items/armor/wu0000101_UNNAMED.webp,a28569f3fdb1ecd9a6e0eebf803a16251551ccff,246
armor,wu0000102,UNNAMED,master/assets/items/armor/wu0000102_UNNAMED.webp,9e636cd95facaf1348923db19b738d2430854401,222
armor,wu0000104,펭귄옷,master/assets/items/armor/wu0000104_펭귄옷.webp,f32fee1cd0b4f03df06d0b47f7a5238c85c1c0e4,368
armor,wu0000105,여자스키복,master/assets/items/armor/wu0000105_여자스키복.webp,cef41966f588cfe438b406ee168f77c9ac0c14e3,476
armor,wu0000106,로즈힐,master/assets/items/armor/wu0000106_로즈힐.webp,fd003e6b7a85b5fc92d62ee7051524fdbafdbf73,508
armor,wu0000107,실루엣,master/assets/items/armor/wu0000107_실루엣.webp,8399e29690fb433333f7ea3ea5ae6f7ad6833839,488
armor,wu0000108,밸벳,master/assets/items/armor/wu0000108_밸벳.webp,0e39b9ace3c1cedf87b6c775213f25ae2ef6566d,408
armor,wu0000109,슬리브,master/assets/items/armor/wu0000109_슬리브.webp,7b49f579633710be8efab733f8b0cee2cec1aa56,414
armor,wu0000110,밀레스페플로스,master/assets/items/armor/wu0000110_밀레스페플로스.webp,fa50ead3ecc23d9e3e9a7c19b31cefea290055f6,292
armor,wu0000111,수오미클리머스,master/assets/items/armor/wu0000111_수오미클리머스.webp,aa9affa9eb260fa2ed2ffbba99bf04fdc5e5d5af,324
armor,wu0000112,뤼케시온클리머스,master/assets/items/armor/wu0000112_뤼케시온클리머스.webp,269a44a0194f7b20f17c7daf58f401fed2386c86,290
armor,wu0000113,루어스클리머스,master/assets/items/armor/wu0000113_루어스클리머스.webp,525eac71cab78050b954ae0fc220a0e813ae036a,306
armor,wu0000114,밀레스클리머스,master/assets/items/armor/wu0000114_밀레스클리머스.webp,5f364efbf49944ad62dafd8bd2251f73eb126145,330
armor,wu0000115,수오미홀리로브,master/assets/items/armor/wu0000115_수오미홀리로브.webp,f9fe7ff71d81b4cf3415722f3fb07b3b587d43fa,270
armor,wu0000116,뤼케시온홀리로브,master/assets/items/armor/wu0000116_뤼케시온홀리로브.webp,96a983f8ca9b1525400683cc246d210a64f8e1f6,300
armor,wu0000117,루어스홀리로브,master/assets/items/armor/wu0000117_루어스홀리로브.webp,6c12306c0a25d3fa46e264161c12777d50b6b957,304
armor,wu0000118,밀레스홀리로브,master/assets/items/armor/wu0000118_밀레스홀리로브.webp,973bf257863d9e1619dfc8bdbe73222007122cb6,294
armor,wu0000119,수오미풍전도복,master/assets/items/armor/wu0000119_수오미풍전도복.webp,a1677d336e9e2ffa83b51fbd1569bb8f65811a36,246
armor,wu0000120,뤼케시온풍전도복,master/assets/items/armor/wu0000120_뤼케시온풍전도복.webp,e8a196a4f85e6d19917c424ef94da0362df1791b,250
armor,wu0000121,UNNAMED,master/assets/items/armor/wu0000121_UNNAMED.webp,dfe34cb5e501311493aecf453880385e463964d2,276
armor,wu0000122,밀레스풍전도복,master/assets/items/armor/wu0000122_밀레스풍전도복.webp,7475b616bb54a2014800b92f0e36a051e5fd955e,282
armor,wu0000123,수오미라비린스메일,master/assets/items/armor/wu0000123_수오미라비린스메일.webp,09eed43575f7819965b73969c362f61adfb14606,358
armor,wu0000124,뤼케시온라비린스메일,master/assets/items/armor/wu0000124_뤼케시온라비린스메일.webp,f7bb14c54666d883e0d36c2c4d91f18ac0437200,352
armor,wu0000125,루어스라비린스메일,master/assets/items/armor/wu0000125_루어스라비린스메일.webp,7847dd5abbc7693014ac4e992dd5ef35c3273eaf,344
armor,wu0000126,밀레스라비린스메일,master/assets/items/armor/wu0000126_밀레스라비린스메일.webp,768c8f0d7a3d7961c1f4de3d79a268d7b90515d4,354
armor,wu0000127,수오미카쿰,master/assets/items/armor/wu0000127_수오미카쿰.webp,c3dd02a2decd98920a2d0c58bfdbe4ff7343b8c9,314
armor,wu0000128,UNNAMED,master/assets/items/armor/wu0000128_UNNAMED.webp,9205f43e7ce16ed4da2c6ed5e1521b568650435c,302
armor,wu0000129,UNNAMED,master/assets/items/armor/wu0000129_UNNAMED.webp,6cb63f3a4999e3cb802c446a23d3191b5719cd63,308
armor,wu0000130,밀레스카쿰,master/assets/items/armor/wu0000130_밀레스카쿰.webp,9cb934f37efe4f66d1bb4919212832f99a4a40d7,296
armor,wu0000131,수오미클라미스,master/assets/items/armor/wu0000131_수오미클라미스.webp,016bbd133730c3831c8a719a9c90b649bd48470e,286
armor,wu0000132,뤼케시온클라미스,master/assets/items/armor/wu0000132_뤼케시온클라미스.webp,f97d69645766e63eb1c47d6144eda891f96918f3,292
armor,wu0000133,루어스클라미스,master/assets/items/armor/wu0000133_루어스클라미스.webp,3a6aaacabbc69b9fe1f0203ac90f68c959cc2449,298
armor,wu0000134,밀레스클라미스,master/assets/items/armor/wu0000134_밀레스클라미스.webp,e8cc6a62ca6d75b08582bb11e169f9a55513cc41,292
armor,wu0000135,수오미매직로브,master/assets/items/armor/wu0000135_수오미매직로브.webp,dc8af7cfcd2264a7adc3b37f485464275632dade,278
armor,wu0000136,뤼케시온매직로브,master/assets/items/armor/wu0000136_뤼케시온매직로브.webp,3d80abae8253ba3e2fe8af2e72867ac5f7e684d6,316
armor,wu0000137,루어스매직로브,master/assets/items/armor/wu0000137_루어스매직로브.webp,042a6f6f5bcf7a33a681130889f4cd8bdb67bd77,298
armor,wu0000138,밀레스매직로브,master/assets/items/armor/wu0000138_밀레스매직로브.webp,50dea20c24564fb4f504ebb447ac1d709724b66c,264
armor,wu0000139,수오미대양도복,master/assets/items/armor/wu0000139_수오미대양도복.webp,d88b95f477339e913c2903419b73280d1513713b,274
armor,wu0000140,뤼케시온대양도복,master/assets/items/armor/wu0000140_뤼케시온대양도복.webp,0113e408af3a93bc0fb2b1be22616739c3ecb129,280
armor,wu0000141,UNNAMED,master/assets/items/armor/wu0000141_UNNAMED.webp,2da2550b193832c76e96a2d668dc90d9418afa7b,266
armor,wu0000142,밀레스대양도복,master/assets/items/armor/wu0000142_밀레스대양도복.webp,327d504a564caa22ca13c56c0906662cdb70f1b5,310
armor,wu0000143,수오미카스뮴플레이트,master/assets/items/armor/wu0000143_수오미카스뮴플레이트.webp,5cdeb09b219dfab61875d5a45e0e022ffa240aea,298
armor,wu0000144,뤼케시온카스뮴플레이트,master/assets/items/armor/wu0000144_뤼케시온카스뮴플레이트.webp,38510cc30424735e0cde606e2469ecc2e282a43c,304
armor,wu0000145,루어스카스뮴플레이트,master/assets/items/armor/wu0000145_루어스카스뮴플레이트.webp,f2ac6fff349d47f66ac7367617bbbdac4fa72369,278
armor,wu0000146,밀레스카스뮴플레이트,master/assets/items/armor/wu0000146_밀레스카스뮴플레이트.webp,012195c838af89954476224808d9b47ead3cc835,274
armor,wu0000147,수오미페플로스,master/assets/items/armor/wu0000147_수오미페플로스.webp,105323fa9e04d00a4deaa281f4a373046f69adca,290
armor,wu0000148,뤼케시온페플로스,master/assets/items/armor/wu0000148_뤼케시온페플로스.webp,15b59b5bb372bf777c25f820a87fdff4e8150012,262
armor,wu0000149,루어스페플로스,master/assets/items/armor/wu0000149_루어스페플로스.webp,e416e99519bd47b900a254d0f6b1a7f4cbfadc6c,312
armor,wu0000150,UNNAMED,master/assets/items/armor/wu0000150_UNNAMED.webp,fa50ead3ecc23d9e3e9a7c19b31cefea290055f6,292
armor,wu0000151,아벨길드로브,master/assets/items/armor/wu0000151_아벨길드로브.webp,cddd4299e6b74cf8e5a7d248b4022e6c20bad8f0,310
armor,wu0000152,뤼케시온길드로브,master/assets/items/armor/wu0000152_뤼케시온길드로브.webp,39b73038993777aa35f136283446331611e2d562,328
armor,wu0000153,루어스길드로브,master/assets/items/armor/wu0000153_루어스길드로브.webp,afbea4765f671e7eda629fccd0c445959b2f5e39,342
armor,wu0000154,밀레스길드로브,master/assets/items/armor/wu0000154_밀레스길드로브.webp,fd900a006acfb546cfe0f24cd303315ef8c25aff,328
armor,wu0000155,수오미길드로브,master/assets/items/armor/wu0000155_수오미길드로브.webp,6e976f199f675295350cd2e2fea14b9a31ab472b,342
armor,wu0000156,세인트로브,master/assets/items/armor/wu0000156_세인트로브.webp,801fff09e07ef1e5c4b98e3d51d4a786c926fe76,482
armor,wu0000157,마스터아머,master/assets/items/armor/wu0000157_마스터아머.webp,ac75d41eb7ab49b8a0c3389db512f19646833eed,266
armor,wu0000158,월영도복,master/assets/items/armor/wu0000158_월영도복.webp,2818a20794921907bff541fec46a4b36ae2ee5eb,230
armor,wu0000159,레인저아머,master/assets/items/armor/wu0000159_레인저아머.webp,87d8f988152448845f7f794b20b5c47ee051cf0d,340
armor,wu0000160,다크로브,master/assets/items/armor/wu0000160_다크로브.webp,96dfa3896902d7ce8c91dcbe4d56e93eb5002ae8,610
armor,wu0000161,가드아머,master/assets/items/armor/wu0000161_가드아머.webp,ac2c552d66b8ac9581a66eca8458a631556d26c9,452
armor,wu0000162,가드아머,master/assets/items/armor/wu0000162_가드아머.webp,c378ba5c2033cdedc4b88ff4504e5cf7160841f5,488
armor,wu0000163,가드아머,master/assets/items/armor/wu0000163_가드아머.webp,85f5532990c0dcfb3534fa04448608f3901d864d,492
armor,wu0000164,가드아머,master/assets/items/armor/wu0000164_가드아머.webp,2e0698ba987dede9a8ac8f785eef9217990e6f21,440
armor,wu0000165,흰웨딩드레스,master/assets/items/armor/wu0000165_흰웨딩드레스.webp,e10c43c4da1e32566c5f4668b8fd901302d3e431,896
armor,wu0000166,비키니,master/assets/items/armor/wu0000166_비키니.webp,ca4e53a564fd54416839bfd8a6ce225879ad3bfe,134
armor,wu0000167,비키니,master/assets/items/armor/wu0000167_비키니.webp,dc9b8bd1010447c0e1e20bbaac8ae4436ad9ab76,142
armor,wu0000168,UNNAMED,master/assets/items/armor/wu0000168_UNNAMED.webp,12053aaaf8d4c1daa5568dab2bf8e200c5eb8aeb,156
armor,wu0000169,UNNAMED,master/assets/items/armor/wu0000169_UNNAMED.webp,534a8d4f72f80b045d8ba564c2f584161b4e1513,116
armor,wu0000170,랩비키니,master/assets/items/armor/wu0000170_랩비키니.webp,0ec377a866e9eb9ea8a69f76e750a29bd55cd0d1,250
armor,wu0000171,여튜브,master/assets/items/armor/wu0000171_여튜브.webp,377faa0a5a49b33b4c658704282a35d33e607de3,306
armor,wu0000172,에코프리,master/assets/items/armor/wu0000172_에코프리.webp,6f24425f08d4e1a2e9f7e2e598365525c5d6d137,526
armor,wu0000173,마옷2,master/assets/items/armor/wu0000173_마옷2.webp,e8175c23580593c1a0fafef78bb2d9aa703a6b81,282
armor,wu0000174,라피스라즐리,master/assets/items/armor/wu0000174_라피스라즐리.webp,bd043ad54065ca15ef4fb03f2ee7e1dac6eef8bb,690
armor,wu0000175,UNNAMED,master/assets/items/armor/wu0000175_UNNAMED.webp,d93c17596cc83ab529163077412395083449e426,516
armor,wu0000176,가릉비가,master/assets/items/armor/wu0000176_가릉비가.webp,b33faa8407427de76063c780756d389c50c40365,408
armor,wu0000177,레일라,master/assets/items/armor/wu0000177_레일라.webp,0cda0d46746d96a9228171efcffb29115e9ab614,438
armor,wu0000178,세르네티,master/assets/items/armor/wu0000178_세르네티.webp,4f82cb3040b0c1400a628558fdc394e0f5701f9f,628
armor,wu0000179,라피스라즐리,master/assets/items/armor/wu0000179_라피스라즐리.webp,e0e8955e9ff3d535f77f11d568bc5e3b1d0bd464,674
armor,wu0000180,UNNAMED,master/assets/items/armor/wu0000180_UNNAMED.webp,77730e621a955eef6e958553792532c5bb855364,534
armor,wu0000181,가릉비가,master/assets/items/armor/wu0000181_가릉비가.webp,cc2f5d0f726984e99cdc7ea8f21a82a107b15c3b,408
armor,wu0000182,레일라,master/assets/items/armor/wu0000182_레일라.webp,e259bab599589ef206bd45d9a164e02cfebe4447,492
armor,wu0000183,세르네티,master/assets/items/armor/wu0000183_세르네티.webp,935a393dbc1190f1932e999783a11d6829090bed,616
armor,wu0000187,UNNAMED,master/assets/items/armor/wu0000187_UNNAMED.webp,d984f73059b15b267cf8d58d9f69278139b1b764,482
armor,wu0000188,로톤프릴,master/assets/items/armor/wu0000188_로톤프릴.webp,acbc65f353912277deb39f378a07234bd9a62d20,354
armor,wu0000189,타고르프릴,master/assets/items/armor/wu0000189_타고르프릴.webp,82ad4b53933aeec5099c0722ed1bbf12fd037cb4,344
armor,wu0000190,이스빌,master/assets/items/armor/wu0000190_이스빌.webp,ec848de97bd8ee564f78dac117396770994798a6,662
armor,wu0000191,트레이닝복,master/assets/items/armor/wu0000191_트레이닝복.webp,10bc6bd0c021825ba71b524d997adb133e3d2d72,334
armor,wu0000192,UNNAMED,master/assets/items/armor/wu0000192_UNNAMED.webp,431a566e8d0fc013e192f7f530c1092829267dd4,426
armor,wu0000193,UNNAMED,master/assets/items/armor/wu0000193_UNNAMED.webp,d305bf19f485a14bfb3904d04bc0bc4b18d864e3,416
armor,wu0000194,UNNAMED,master/assets/items/armor/wu0000194_UNNAMED.webp,5a6a86e437fcd63d741d86997000d37166c5415f,416
armor,wu0000195,나이트아머(Lev1),master/assets/items/armor/wu0000195_나이트아머(Lev1).webp,e53436fe2e460625c5822a5a4f860448643dc8ad,410
armor,wu0000196,UNNAMED,master/assets/items/armor/wu0000196_UNNAMED.webp,eef2e98c7529006c74784587a780a70cd031d7fe,406
armor,wu0000200,밀레스홀리데이숄더,master/assets/items/armor/wu0000200_밀레스홀리데이숄더.webp,2d077711500200a0339cb80bafe444735d8c59db,360
armor,wu0000201,아벨홀리데이숄더,master/assets/items/armor/wu0000201_아벨홀리데이숄더.webp,e417c7b0241e70f8e70421c163624303bba7a811,396
armor,wu0000202,루어스홀리데이숄더,master/assets/items/armor/wu0000202_루어스홀리데이숄더.webp,855cb982cb5a025e19b940c56791bcb4ce3403d4,414
armor,wu0000203,수오미홀리데이숄더,master/assets/items/armor/wu0000203_수오미홀리데이숄더.webp,51a102948ebc33957ef96f73dd632a86e4218c9b,336
armor,wu0000204,리시즈갑옷,master/assets/items/armor/wu0000204_리시즈갑옷.webp,29c6d5366f183b1db8b40ca87198e58c9798c973,242
armor,wu0000206,듈라한의상(여),master/assets/items/armor/wu0000206_듈라한의상(여).webp,ac916684378fa0a37ad7a1c2eb956dc9153f3508,350
armor,wu0000208,마법좀비의상,master/assets/items/armor/wu0000208_마법좀비의상.webp,c7bf21a24d0d275068991edcb301a05bdae12b73,222
armor,wu0000210,다크클레릭의상,master/assets/items/armor/wu0000210_다크클레릭의상.webp,e82f6994933690440b2ed34a50496c0e2b691fac,298
armor,wu0000212,워어렛의상,master/assets/items/armor/wu0000212_워어렛의상.webp,8763cad38f5f625f231160ef643ca3eb015598ff,264
armor,wu0000214,여화가옷,master/assets/items/armor/wu0000214_여화가옷.webp,0668e55be342a98ae4585155e7bbe63527b6bb08,326
armor,wu0000216,여성정장,master/assets/items/armor/wu0000216_여성정장.webp,c2e56abfdbe5cdaaaefd936e0c94307ded59fd85,300
armor,wu0000218,여음유시인의옷,master/assets/items/armor/wu0000218_여음유시인의옷.webp,ff9004300dffe2e5c6b54db0556909b6203333c9,348
armor,wu0000220,여설계자의옷,master/assets/items/armor/wu0000220_여설계자의옷.webp,45b0f064bd0815c634666005564942732c63bdf9,444
armor,wu0000222,현자의옷,master/assets/items/armor/wu0000222_현자의옷.webp,7340a5548e2a1d5ae2dec3b7c477a9e8c5dc11fb,260
armor,wu0000223,밀레스버틀,master/assets/items/armor/wu0000223_밀레스버틀.webp,3b71106ac46e16b85cc9db6673f551c2cbef6876,384
armor,wu0000224,뤼케시온버틀,master/assets/items/armor/wu0000224_뤼케시온버틀.webp,540c53d88645e60a2b2d85295919b13e47837513,394
armor,wu0000225,루어스버틀,master/assets/items/armor/wu0000225_루어스버틀.webp,64e5d2c4265815ebd0457dcc656b6274b596ac6f,400
armor,wu0000226,수오미버틀,master/assets/items/armor/wu0000226_수오미버틀.webp,ff76dd2bceabb73bb5c081838598d210dfd9894a,396
armor,wu0000227,호엔프릴,master/assets/items/armor/wu0000227_호엔프릴.webp,480b1ef4edb45a3db3801826aa258c276e64942a,362
armor,wu0000228,운디네프릴,master/assets/items/armor/wu0000228_운디네프릴.webp,ea818149c0b953f0bf88a5402c3118a5ebe58c8f,354
armor,wu0000229,홀리루딘프릴,master/assets/items/armor/wu0000229_홀리루딘프릴.webp,c1e1dd4f5d7c2e71b2ca3dfd008b2083d762b4cf,352
armor,wu0000231,오렌연무복,master/assets/items/armor/wu0000231_오렌연무복.webp,9451cccb1a36ac1d9fcd9d67fcc42bb5be9cde3f,308
armor,wu0000232,UNNAMED,master/assets/items/armor/wu0000232_UNNAMED.webp,1e901ba3f69f492b41010abf98d4ec79744d968a,294
armor,wu0000233,UNNAMED,master/assets/items/armor/wu0000233_UNNAMED.webp,5e9c41b0ef85beac4c256a58422936e635264f1e,320
armor,wu0000234,오렌풍전도복,master/assets/items/armor/wu0000234_오렌풍전도복.webp,086d17c06dbeb96fcd541a717eb65f82b7604885,342
armor,wu0000235,UNNAMED,master/assets/items/armor/wu0000235_UNNAMED.webp,615127567c762c569a9154c980103b02593be6dd,354
armor,wu0000236,오렌로브,master/assets/items/armor/wu0000236_오렌로브.webp,c83e49946469cf6111ce77c980e090e86947b759,328
armor,wu0000237,오렌미스틱로브,master/assets/items/armor/wu0000237_오렌미스틱로브.webp,b9249bbdf3389feeb6aa5826d2fa298803921d20,374
armor,wu0000238,오렌엘레맨틀,master/assets/items/armor/wu0000238_오렌엘레맨틀.webp,222221908806e89c624fb5af242cdd9fd734f9ef,312
armor,wu0000239,오렌홀리로브,master/assets/items/armor/wu0000239_오렌홀리로브.webp,ea2de9fb8c807f51c35d5f7b0dab300b80088118,368
armor,wu0000240,오렌매직로브,master/assets/items/armor/wu0000240_오렌매직로브.webp,9e8bc9b87ceb85bc252a5fac6be7f64881a28c65,408
armor,wu0000241,오렌꼬뜨,master/assets/items/armor/wu0000241_오렌꼬뜨.webp,f25478b23b2ff52b82f8a96bbb398cce45e2129c,246
armor,wu0000242,오렌브리간딘,master/assets/items/armor/wu0000242_오렌브리간딘.webp,80daeaa8fea223c8d6d05c1a67af8c507f297e66,328
armor,wu0000243,오렌페플로스,master/assets/items/armor/wu0000243_오렌페플로스.webp,741d7ffc7327cb9722803cf4944912fe7dbca68f,350
armor,wu0000244,오렌코르스,master/assets/items/armor/wu0000244_오렌코르스.webp,7513eb0bfb162e9ece0528733e6d6e3aae7cded3,316
armor,wu0000245,UNNAMED,master/assets/items/armor/wu0000245_UNNAMED.webp,2ac452cf0d086c413dc37b417ce55b7051811c6d,306
armor,wu0000246,오렌튜닉,master/assets/items/armor/wu0000246_오렌튜닉.webp,e9a3df799e3763d2951ca19d2480a881b452ab22,214
armor,wu0000247,UNNAMED,master/assets/items/armor/wu0000247_UNNAMED.webp,cb92a36109d2317781e3cab44fb8b278c31a6e4d,424
armor,wu0000248,오렌카스뮴플레이트,master/assets/items/armor/wu0000248_오렌카스뮴플레이트.webp,f46565fc2b0fc7f24e8d48f4050e24afc40b574c,342
armor,wu0000249,오렌피닉스메일,master/assets/items/armor/wu0000249_오렌피닉스메일.webp,8414ba89f81581b85cb0afe61ee11f0ac5e483d6,468
armor,wu0000250,실버세인트아머,master/assets/items/armor/wu0000250_실버세인트아머.webp,44189eb9620c2675cd58e11a567811e57eaf7352,548
armor,wu0000251,오렌매직스커트,master/assets/items/armor/wu0000251_오렌매직스커트.webp,d766c399d4c16a9bfe37c38f5fdfb346451ae225,300
armor,wu0000252,오렌베누스타,master/assets/items/armor/wu0000252_오렌베누스타.webp,96491b046b853e6fa4ae8e485e363e185c43dede,430
armor,wu0000253,UNNAMED,master/assets/items/armor/wu0000253_UNNAMED.webp,c8ce7461d69952eed8a8c79c1cb05bd2fd29a6e3,412
armor,wu0000254,오렌클리머스,master/assets/items/armor/wu0000254_오렌클리머스.webp,1f6840bedb9b467cdca2828a9df5e62d1bef7ba9,516
armor,wu0000255,오렌클라미스,master/assets/items/armor/wu0000255_오렌클라미스.webp,1659c2a0253f9810d77f9308cb4dc9c03eb4467d,372
armor,wu0000256,터틀,master/assets/items/armor/wu0000256_터틀.webp,02cfc41165c6143e076d2f06d39686eacf3e9dae,748
armor,wu0000257,뤼케시온홀리데이숄더,master/assets/items/armor/wu0000257_뤼케시온홀리데이숄더.webp,94366fa02f9cccccf391933c7a4a472850a99c90,406
armor,wu0000258,운디네홀리데이숄더,master/assets/items/armor/wu0000258_운디네홀리데이숄더.webp,e9b012bdf5b9ef2682737346647af6affa156911,412
armor,wu0000259,UNNAMED,master/assets/items/armor/wu0000259_UNNAMED.webp,1551658b80c28ab5ce0f37667ca8505f505dcd9a,414
armor,wu0000260,해적옷,master/assets/items/armor/wu0000260_해적옷.webp,71a488ec25e1c94a93cc4119531acffc36a1755d,464
armor,wu0000261,해적옷,master/assets/items/armor/wu0000261_해적옷.webp,4a4ec6736e8f7d760c2557e58aa989e04eeddd69,420
armor,wu0000262,축구심판복,master/assets/items/armor/wu0000262_축구심판복.webp,dd98db9af6f0192a1f5222cc58ac06a9db908018,180
armor,wu0000263,한국축구복,master/assets/items/armor/wu0000263_한국축구복.webp,4a4cc465e5d2a697c10702dd3817d945339a7b5d,266
armor,wu0000264,일본축구복,master/assets/items/armor/wu0000264_일본축구복.webp,8761cac39da59d1d83500403d525248242970a61,260
armor,wu0000265,올로스,master/assets/items/armor/wu0000265_올로스.webp,540de38a2870e12cb98dc4a9808bdf3e8c439bb5,296
armor,wu0000266,아이웬딜,master/assets/items/armor/wu0000266_아이웬딜.webp,188418b5710ef6d427f93dcb3f640aec9e1afdf9,302
armor,wu0000267,윌야,master/assets/items/armor/wu0000267_윌야.webp,97558278df85e41f127999cd85c046ad53fac1c3,348
armor,wu0000268,카닐,master/assets/items/armor/wu0000268_카닐.webp,fed184a5639abb1b5af8bb896ae4250456179a2e,454
armor,wu0000269,일렌타아리,master/assets/items/armor/wu0000269_일렌타아리.webp,f4a8ca4e361ecda1d9a128ed8414321c19d67fe2,484
armor,wu0000270,올로스(A),master/assets/items/armor/wu0000270_올로스(A).webp,6f0c72c056a576cff0ce59fb370ae521ec6858ad,292
armor,wu0000271,올로스(+1),master/assets/items/armor/wu0000271_올로스(+1).webp,b0f3b9bfa937d7a5816746e90607973ba01c6f84,290
armor,wu0000272,올로스(+2),master/assets/items/armor/wu0000272_올로스(+2).webp,70e0dcf62be355742d8d61be3a4d9f25993e5a9c,294
