Skill_ID,스킬명,직업,단계,종류,소모자원,소모량,요구Lv,요구스탯,선행/재료/Gold,Source_URL,Evidence,상태,비고,서클,행동분류,대상,사거리/범위,속성,핵심효과,발동조건/제한,숙련도/실패,선행스킬,Runtime_Data_Status,Effect_Evidence,Detail_Source_URL,검증메모,Runtime_Inclusion
SK_도적_029,백스탭,도적,순수1차,기술,기본 MP 소모 없음,,,,,https://lod.nexon.com/community/game/395118?SearchBoard=2,V,CONFIRMED_NAME,,순수승급,Stealth Burst,적,근접 단일,,순수도적 전용 기습계 공격,비인식 대상/순수 승급,사용 숙련도 적용,습격진 계열,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_도적_030,백슬래쉬,도적,순수1차,기술,기본 MP 소모 없음,,,,,https://lod.nexon.com/community/game/395118?SearchBoard=2,V,CONFIRMED_NAME,,순수승급,Attack,적,전후 1칸,,전방·후방 각 1칸을 공격하는 순수도적 기술.,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,V,https://gamezone.live/board_vJGK77/813566?order_type=desc&sort_index=title,"현자/팬자료: 약 6초 딜레이 언급, 몬스터 인식 상태에서도 사용 가능.",INCLUDE
SK_도적_031,설치형트랩,도적,순수1차,기술,기본 MP 소모 없음,,,,,https://lod.nexon.com/community/game/395118?SearchBoard=2,V,CONFIRMED_NAME,,순수승급,Passive/Trap,자신/지면,자신/설치,,설치형 트랩을 습득하며 기본공격 추가타 1회를 부여하는 구조가 확인됨.,순수 1차 승급,패시브+기술 숙련,,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/6929?SearchBoard=1,더블/트리플 보유 시 기본공격 횟수 증가. 이후 라이트닝트랩과의 관계 존재.,INCLUDE
SK_마법사_001,마레노,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,1,Magic Attack,적,단일,水,1단계 수속성 공격마법,MP 필요,낮은 숙련도 실패/효과 미발휘 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_002,렌토,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Curse,적,단일,,1단계 방어 저주; 자료상 AC+20,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_003,테라미코,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Magic Attack,적,단일,土,1단계 토속성 공격마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_004,아듀로,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Magic Attack,적,단일,風,1단계 풍속성 공격마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_005,플라모,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Magic Attack,적,단일,火,1단계 화속성 공격마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_006,콘푸지오,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Confusion/Aggro Reset,몬스터,단일,,몬스터의 공격 타겟/인식을 혼란·초기화하는 마법. 아무네지아와 유사한 역할.,몬스터 대상,숙련도/성공 판정,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv17.,INCLUDE
SK_마법사_007,수페라마레나,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Magic AoE,적,사방 1칸,水,1단계 사방 속성 공격마법. 같은 속성의 1단계 단일마법보다 약간 강한 계열.,MP 필요/근접 사방,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 레벨업 보상 기준 Lv22 마법서.,INCLUDE
SK_마법사_008,수페라테라미카,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Magic AoE,적,사방 1칸,土,1단계 사방 속성 공격마법. 같은 속성의 1단계 단일마법보다 약간 강한 계열.,MP 필요/근접 사방,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 레벨업 보상 기준 Lv22 마법서.,INCLUDE
SK_마법사_009,수페라아듀라,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Magic AoE,적,사방 1칸,風,1단계 사방 속성 공격마법. 같은 속성의 1단계 단일마법보다 약간 강한 계열.,MP 필요/근접 사방,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 레벨업 보상 기준 Lv23 마법서.,INCLUDE
SK_마법사_010,수페라플라미카,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,2,Magic AoE,적,사방 1칸,火,1단계 사방 속성 공격마법. 같은 속성의 1단계 단일마법보다 약간 강한 계열.,MP 필요/근접 사방,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 레벨업 보상 기준 Lv23 마법서.,INCLUDE
SK_마법사_011,바르도,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Curse,적,단일,,"2단계 저주. AC +35, 마법방어 -10%.",저주 면역/중복 규칙 적용,낮은 숙련도 실패 가능,렌토 계열,EFFECT_VERIFIED,V/FAN,https://lod.nexon.com/community/game/7799?SearchBoard=1,2022 보상 기준 Lv40.,INCLUDE
SK_마법사_012,베노미,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,확인 필요,Poison,적,단일,,지속 중독 피해,MP 필요/면역 확인,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_마법사_013,마레누스,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic Attack,적,단일,水,2단계 단일 속성 공격마법.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv46 네 속성 마법서.,INCLUDE
SK_마법사_014,테라미쿠스,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic Attack,적,단일,土,2단계 단일 속성 공격마법.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv46 네 속성 마법서.,INCLUDE
SK_마법사_015,아듀로스,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic Attack,적,단일,風,2단계 단일 속성 공격마법.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv46 네 속성 마법서.,INCLUDE
SK_마법사_016,플라무스,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic Attack,적,단일,火,2단계 단일 속성 공격마법.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv46 네 속성 마법서.,INCLUDE
SK_마법사_017,나르콜리,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,CrowdControl,적,단일,,정지/행동 제한 계열 마법,MP 필요/해제 가능,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,V,https://lod.nexon.com/News/notice/102752,,INCLUDE
SK_마법사_018,엑스마레나,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic AoE,적,대상 중심 사방,水,2단계 사방 속성 공격마법. 타겟 지정형.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv52 네 속성 마법서.,INCLUDE
SK_마법사_019,엑스테라미카,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic AoE,적,대상 중심 사방,土,2단계 사방 속성 공격마법. 타겟 지정형.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv52 네 속성 마법서.,INCLUDE
SK_마법사_020,엑스아듀라,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic AoE,적,대상 중심 사방,風,2단계 사방 속성 공격마법. 타겟 지정형.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv52 네 속성 마법서.,INCLUDE
SK_마법사_021,엑스플라미카,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,3,Magic AoE,적,대상 중심 사방,火,2단계 사방 속성 공격마법. 타겟 지정형.,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv52 네 속성 마법서.,INCLUDE
SK_마법사_022,로카테오,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Teleport,그룹원,그룹원 위치로 이동,,그룹원 위치로 순간이동. 로카메아의 반대 기능.,같은 그룹원/이동 허용 지역,숙련도 적용,,EFFECT_VERIFIED,FAN/V,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,2022 보상 기준 Lv74.,INCLUDE
SK_마법사_023,딜루메니,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Blind,적,단일,,시야 감소/실명,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_024,데프레코,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Curse,적,단일,,"3단계 저주; 자료상 AC+50, 마법방어 감소",MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_025,소루마,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Freeze,적,단일,,동결 상태 부여,MP 필요/해제 가능,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_026,마레네라,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic Attack,적,단일,水,상위 수속성 공격마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_027,테라미에라,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic Attack,적,단일,土,상위 토속성 공격마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_028,아듀레나,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic Attack,적,단일,風,상위 풍속성 공격마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_029,플라메라,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic Attack,적,단일,火,상위 화속성 공격마법,MP 필요,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_030,마네나로,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic AoE,적,화면/광역,水,수속성 광역 공격마법,충분한 MP 조건 자료 존재,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_031,테라미칼로,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic AoE,적,화면/광역,土,토속성 광역 공격마법,충분한 MP 조건 자료 존재,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_032,아듀랄로,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic AoE,적,화면/광역,風,풍속성 광역 공격마법,충분한 MP 조건 자료 존재,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_033,플라미칼로,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,4,Magic AoE,적,화면/광역,火,화속성 광역 공격마법,충분한 MP 조건 자료 존재,낮은 숙련도 실패 가능,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_034,세멜리아,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,5,Magic Burst,적,단일,闇,암흑 속성 단일 필살 마법; MP 전량 소모,MP > 0,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_035,아마겟돈,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,5,Magic Burst,적,사방,闇,암흑 속성 사방 공격; MP 전량 소모,MP > 0,숙련도 적용,세멜리아,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_036,숨마스텔라,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,5,Magic Burst,적,대상+사방,闇,암흑 속성 복수 대상 공격; MP 전량 소모,MP > 0,숙련도 적용,세멜리아/아마겟돈 계열,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_037,라그나로크,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,5,Magic Burst,적,화면 전체,闇,암흑 속성 전체 공격; MP 전량 소모,MP > 0; 1차 승급 자격 판정에 포함,승급 조건: 숙련도 MAX,세멜리아+숨마스텔라 계열,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,승급 필수 스킬로 공식/공식호스팅 자료 재검증,INCLUDE
SK_마법사_038,데스,마법사,일반,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,5,DoT/Finisher,적,단일,,상급 중독 계열. 시전 시 MP가 0이 되며 뮤레칸의눈물 시약을 요구하는 구 규칙이 확인됨. 해골 틱마다 대상 체력의 약 5% 소모 자료.,현재 MP/총 MP 조건 및 시약 조건 구자료 존재,승급 조건: 숙련도 MAX,베노미 계열,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/5164?SearchBoard=1,"2021 현자자료: 해골 이미지 회당 HP 약5%, 랜덤성 존재. 승급 필수.",INCLUDE
SK_마법사_039,아이스블러스트,마법사,1차승급,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,승급,Magic Attack,적,단일,水,4써클 3단계 단일 속성 공격마법의 승급 업그레이드.,1차 승급,숙련도 적용,마레네라,EFFECT_VERIFIED,O/V,https://lod.nexon.com/community/game/7026?SearchBoard=1,2024 이후 승급 시 기본 지급 대상.,INCLUDE
SK_마법사_040,퀘이크,마법사,1차승급,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,승급,Magic Attack,적,단일,土,4써클 3단계 단일 속성 공격마법의 승급 업그레이드.,1차 승급,숙련도 적용,테라미에라,EFFECT_VERIFIED,O/V,https://lod.nexon.com/community/game/7026?SearchBoard=1,2024 이후 승급 시 기본 지급 대상.,INCLUDE
SK_마법사_041,플레쉬스톰,마법사,1차승급,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,승급,Magic Attack,적,단일,風,4써클 3단계 단일 속성 공격마법의 승급 업그레이드.,1차 승급,숙련도 적용,아듀레나,EFFECT_VERIFIED,O/V,https://lod.nexon.com/community/game/7026?SearchBoard=1,2024 이후 승급 시 기본 지급 대상.,INCLUDE
SK_마법사_042,플레어,마법사,1차승급,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,승급,Magic Attack,적,단일,火,4써클 3단계 단일 속성 공격마법의 승급 업그레이드.,1차 승급,숙련도 적용,플라메라,EFFECT_VERIFIED,O/V,https://lod.nexon.com/community/game/7026?SearchBoard=1,2024 이후 승급 시 기본 지급 대상.,INCLUDE
SK_마법사_043,메테오,마법사,1차승급,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,승급,Magic Burst,적,화면 전체,闇,승급 전체공격 마법; MP 전량 소모,1차 승급/MP > 0,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_044,속성강화,마법사,1차승급,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,승급,Buff,자신,자신,,속성 상성 효과를 강화,1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_045,매직프로텍션,마법사,1차승급,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,승급,Defense Buff,자신,자신,,방어력 증가. 자료상 AC -20,1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_046,어둠의각인,마법사,순수1차,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,순수승급,Curse,적,단일,,최상위 저주; 자료상 AC+70 및 마법방어 감소,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
SK_마법사_047,렌티아,마법사,순수1차,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,순수승급,Curse,적,단일,,"단일 저주. AC +20, 마법방어 0%. 지속시간은 일반 렌토 계열보다 짧은 순수승급 버전.",순수 1차 승급/저주 면역 적용,숙련도 적용,어둠의각인 계열,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/7799?SearchBoard=1,순수법사 저주 연계. 구자료와 2025 정리 교차.,INCLUDE
SK_마법사_048,바르데아,마법사,순수1차,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,순수승급,Curse,적,단일,,"단일 저주. AC +35, 마법방어 -10%.",순수 1차 승급/저주 면역 적용,숙련도 적용,렌티아,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/7799?SearchBoard=1,순수법사 저주 연계. 구자료와 2025 정리 교차.,INCLUDE
SK_마법사_049,데프레타,마법사,순수1차,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,순수승급,Curse,적,단일,,"단일 저주. AC +50, 마법방어 -20%.",순수 1차 승급/저주 면역 적용,숙련도 적용,바르데아,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/7799?SearchBoard=1,순수법사 저주 연계. 구자료와 2025 정리 교차.,INCLUDE
SK_마법사_050,프라베라,마법사,순수1차,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,순수승급,Curse,적,단일,,"단일 저주. AC +65, 마법방어 -30%.",순수 1차 승급/저주 면역 적용,숙련도 적용,데프레타,EFFECT_VERIFIED,V,https://lod.nexon.com/community/game/7799?SearchBoard=1,순수법사 저주 연계. 구자료와 2025 정리 교차.,INCLUDE
SK_마법사_051,델리스펠라스,마법사,순수1차,마법,MP,,,,,https://lod.nexon.com/community/game/5819?SearchBoard=1,V,CONFIRMED_NAME,,순수승급,Defense,자신,자신,,마법/기술 방어 계열 토글,순수 1차 승급,숙련도 적용,,EFFECT_VERIFIED,FAN-VERIFIED,https://www.namu.moe/w/%EC%96%B4%EB%91%A0%EC%9D%98%20%EC%A0%84%EC%84%A4/%EA%B8%B0%EC%88%A0%EB%A7%88%EB%B2%95,,INCLUDE
